,EMOTION,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31
1367,Joy,0.35823405,0.3648961,0.3881046,0.43732733,0.48035178,0.39511567,0.40218824,0.41739923,0.42220032,0.51689184,0.5052616,0.38257223,-387.70285,124.45159,-9.6963215,28.130766,-6.6323867,-0.75934017,-4.343272,-8.916626,-3.5999553,-3.233453,-3.5150907,5.2636704,0.20191354,0.15485148,7.8460326,-2.8308039,4.202246,4.0794396,1.2429847,0.27257314
1368,Joy,0.42944023,0.4033816,0.37916064,0.40653723,0.45439163,0.48677364,0.4842779,0.46780005,0.4881602,0.47503588,0.49585146,0.5217344,-408.50916,130.53166,-26.520033,31.975306,-2.2829626,8.66758,-5.1106277,-2.9508727,1.419009,-3.319309,-4.336,3.8527617,0.5448951,-1.5786616,6.44198,-4.807315,5.139056,0.96658665,-1.2154961,-0.41433132
1369,Joy,0.39901552,0.490728,0.6088247,0.5656859,0.5566721,0.52433497,0.5026357,0.5598355,0.60481936,0.5250687,0.526775,0.43595713,-408.78058,121.11913,-23.280983,20.758251,-9.703068,6.595053,-3.698166,2.3299773,-2.211604,-1.1759753,0.27040893,4.0033712,4.8436756,-2.1785207,7.6107836,1.0457618,8.103637,8.028134,8.507053,3.1526427
1370,Joy,0.44194198,0.40059036,0.36681122,0.3929523,0.4345688,0.4690949,0.40025032,0.3981377,0.41820052,0.44005004,0.506247,0.5199676,-356.2414,111.03285,-16.628368,27.819187,-9.536681,-6.9180803,-7.178428,-7.0091496,-5.6768746,-0.08976594,-4.80186,3.4056067,3.766584,-1.3196161,10.992182,-2.7167406,2.710801,5.512604,-0.050803266,1.4742101
1371,Joy,0.4269694,0.45843205,0.46403578,0.46831444,0.5435701,0.53596765,0.48632985,0.5115943,0.49119034,0.44149244,0.476094,0.43457952,-385.4109,118.39931,-26.841797,24.516634,-19.144278,0.9727821,4.757449,-7.7428994,-11.327614,7.8730183,-3.1632793,6.5184464,4.670207,-2.1642125,13.446305,-2.5879183,3.8799458,1.6305525,1.7061734,0.23409516
1372,Joy,0.37306932,0.39333412,0.3871172,0.40858832,0.46971256,0.5053753,0.5047428,0.5118267,0.4528779,0.51574147,0.60149443,0.4585672,-383.53384,127.72074,-23.345535,26.253712,-11.081028,-2.552863,-4.0541806,-6.417057,-1.4676781,7.019237,-2.2982547,3.044121,1.3850653,0.5913143,9.830011,-5.919015,4.081335,3.7923336,1.0914366,0.33037725
1373,Joy,0.4376884,0.42537466,0.44548914,0.49469388,0.53022426,0.50879854,0.47633892,0.48671335,0.49290305,0.5338899,0.6517111,0.547186,-392.00354,116.68855,-21.876432,19.910303,-4.2051015,4.968733,-3.9073908,-5.336646,-0.47573602,1.0188442,-2.645369,4.9051557,3.7144372,-0.535264,7.881865,-2.9914267,3.4213874,4.5821524,1.0328611,0.46115884
1374,Joy,0.41138792,0.40612933,0.414343,0.49088442,0.5404577,0.51211035,0.435751,0.42501673,0.48742464,0.5133313,0.4318687,0.41040337,-393.85226,128.73653,0.48610973,29.981346,-8.315782,-0.074341714,-5.5468693,0.4179313,7.2272043,3.5565035,1.6401492,0.3516923,3.4784749,4.339648,2.5181303,-1.8023757,4.443262,0.15060024,2.2501216,2.92914
1375,Surprise,0.42757198,0.43089953,0.48950765,0.56270105,0.52650845,0.47013524,0.4141958,0.42211056,0.46069533,0.48241255,0.4440145,0.4257877,-399.51218,124.75744,18.586676,36.66029,-5.567901,1.4434445,-6.956245,2.3413262,-0.58475506,3.0240202,1.1984968,-2.1067781,5.750198,2.4766645,6.871834,0.6180085,2.5860884,-0.013300343,0.85911024,-0.33429652
1376,Joy,0.51118237,0.5450803,0.57703096,0.6316204,0.59933,0.5734593,0.57096034,0.56390476,0.58152217,0.5424961,0.48141262,0.4846546,-399.47394,120.57423,6.2361503,16.796614,-12.245824,-2.300533,-3.02447,2.1675506,1.9852523,4.6063004,1.1481777,1.3726654,6.839602,5.004037,10.266643,3.819579,6.5378294,4.869287,3.9064195,5.4662323
1377,Joy,0.57307273,0.6183862,0.6701692,0.73399097,0.78352606,0.78566456,0.6793337,0.5985788,0.5886708,0.53634244,0.45815796,0.48827964,-387.83304,118.72869,-4.592411,14.924115,-14.338278,10.533772,1.4022456,5.4781933,4.9428725,6.201229,3.1163592,1.2382255,5.3451524,4.469827,4.4864545,-1.6007973,9.442898,3.9144874,8.316535,8.907774
1378,Joy,0.4808957,0.5055682,0.56117743,0.6462551,0.6635556,0.60218114,0.5608623,0.5680993,0.55475295,0.59337324,0.51908034,0.47673407,-360.4353,119.203026,-10.260584,22.580046,-15.107956,0.24474066,5.9368753,-2.1327262,0.32694763,9.49896,1.055419,1.9271387,2.145809,2.0275817,7.04218,-4.562554,8.849302,1.4670827,1.8115262,7.9447956
1379,Surprise,0.69707483,0.7781931,0.79166615,0.8220673,0.8104542,0.79471546,0.77490616,0.7402295,0.7033604,0.6656618,0.634016,0.62701523,-420.45062,99.80174,4.792897,26.167301,2.394881,3.3318849,0.42079136,6.925516,9.769594,6.9560227,4.6604276,5.7264977,10.440189,9.978532,8.589089,4.3258815,8.801857,6.096532,4.562071,4.9233494
1380,Anger,0.36425096,0.3355967,0.36941978,0.4392822,0.51704097,0.48884052,0.43814173,0.41631305,0.442999,0.45196316,0.49420902,0.41512722,-376.80634,137.817,-25.843142,35.28202,-15.661695,8.295709,-7.170002,-9.120687,-6.136785,4.6833167,1.345751,2.5567117,1.4333555,-0.6695164,8.335475,-7.921263,4.9319983,2.201196,0.09237511,0.24827614
1381,Anger,0.38684416,0.35543397,0.41851896,0.5002893,0.59530276,0.5016073,0.4475198,0.47224712,0.4744091,0.45599833,0.5040551,0.44978246,-400.91394,136.5254,-21.599009,26.615683,-14.04768,-0.25201213,-3.1031234,-8.2223015,-5.8091936,3.9153209,0.6715111,5.041681,2.4223683,-0.9734669,6.683233,-3.5615647,8.942821,4.4722085,-0.13328053,1.8069731
1382,Anger,0.40120003,0.40201014,0.43489453,0.47537175,0.5366521,0.49558377,0.39651862,0.39260006,0.37637496,0.38524252,0.49372193,0.49916682,-357.17764,128.84634,-20.830547,21.218004,-16.298552,4.3944135,-2.2104683,-12.079993,-7.8264265,0.5661845,-0.5657574,6.3061757,2.4607484,0.24880333,5.774812,-5.556961,3.1164105,1.7445823,1.9744895,-2.4290245
1383,Joy,0.5145623,0.5264191,0.56764925,0.6637732,0.70421255,0.66550666,0.59769446,0.5880123,0.58310425,0.59149903,0.5700787,0.5092446,-454.33664,119.420746,-16.411213,28.803816,-4.8024974,12.935482,0.7007332,-3.2135491,-3.9196954,1.7605581,2.3134053,3.9897783,5.8470917,-0.0884529,6.4941354,-1.8898587,3.5781877,3.6437778,3.099837,0.46150705
1384,Surprise,0.56664145,0.60726345,0.69100887,0.7392034,0.8518397,0.79864335,0.7209361,0.7154095,0.6859091,0.65612346,0.6080696,0.5623615,-471.13733,113.1204,-29.37559,36.927963,-12.132951,29.80389,1.0776632,6.827486,-3.3048246,6.642064,5.2002096,3.348955,10.436925,1.528259,9.99948,-0.70996636,11.452534,1.8524115,4.9135275,2.0169551
1385,Anger,0.41534996,0.4437048,0.49052316,0.5566527,0.56310886,0.59116226,0.5771496,0.55418164,0.5383845,0.5288548,0.52485025,0.50595224,-452.44336,119.24295,2.22673,25.6071,-6.037836,10.946685,2.4520037,-3.0532188,-1.0975732,1.1197968,1.3861985,3.2080154,-1.1330729,1.3843026,6.439784,-3.594013,4.785066,1.9379056,2.4382122,1.8354548
1386,Surprise,0.5944981,0.6556966,0.69872826,0.7659822,0.8162603,0.7600717,0.7344312,0.7079901,0.6749743,0.70715624,0.618522,0.56515294,-481.0917,107.37466,-0.9430345,20.90091,-4.8356175,11.486104,6.7992115,1.026889,0.62095195,6.317178,6.5597854,5.336549,4.403166,3.953337,8.747617,0.74764234,5.396327,3.9758694,3.701338,3.697291
1387,Surprise,0.52801526,0.5364194,0.5909673,0.67544484,0.6951378,0.6951634,0.6507264,0.68069947,0.6987803,0.66366726,0.63928086,0.5396037,-439.66245,109.123795,16.227388,20.892538,-15.539541,8.517818,4.5983186,5.998392,0.36439866,2.1210942,3.8708074,-0.30907026,4.0662,1.5120804,5.0898366,5.998474,9.153828,7.4170785,8.639935,3.0785375
1388,Anger,0.4856964,0.5415444,0.62057924,0.7376856,0.69718486,0.61678916,0.5950037,0.60177845,0.6109043,0.6114976,0.5794451,0.48680535,-452.62323,114.392044,12.369976,30.954653,-7.8117623,8.792783,-1.7252132,4.7624516,-2.8132954,1.810673,6.4545946,-1.7151555,5.117143,2.5412192,4.6399713,3.0569308,7.729066,2.466529,3.8476324,1.4905664
1389,Anger,0.3687805,0.39883378,0.45287836,0.566301,0.53423774,0.49690625,0.46528697,0.43579972,0.40293497,0.43009365,0.44808164,0.39571753,-391.45163,131.49794,12.740273,27.661287,-19.299763,-4.7862997,2.3762095,-0.683953,-5.480466,3.507441,6.6855154,-1.3990077,1.9653308,3.8388898,2.445744,0.9746267,5.3290815,-1.1399242,3.5792184,1.2463326
1390,Anger,0.3376864,0.35702676,0.42914993,0.54663557,0.5442979,0.5081618,0.4318583,0.41284668,0.4261703,0.43757242,0.396092,0.3558117,-408.39285,134.24838,12.4390545,34.89336,-19.771086,1.7695609,-0.12832232,3.2022595,-3.9578567,1.4683986,8.079272,-1.2136036,3.8667636,2.3212075,2.882411,1.1630003,5.9898977,-0.43730947,2.7333574,2.1440663
1391,Anger,0.4129262,0.44943538,0.4792618,0.5457901,0.5070787,0.45658097,0.41911408,0.4268235,0.44194242,0.47564062,0.46449643,0.38827932,-388.60913,137.14717,1.257115,20.345692,-16.57237,2.6795852,5.4460363,4.3315063,-2.698553,1.8770636,7.6173105,-2.1905346,1.6364355,3.1003532,2.9236648,0.22700238,4.857578,0.112178296,0.4997278,2.2373338
1392,Surprise,0.5692979,0.6724966,0.72669446,0.7431215,0.81312275,0.72535384,0.6329204,0.62426347,0.64684534,0.6233268,0.59433806,0.5449924,-505.6223,126.08845,-4.185168,32.84032,-11.464732,13.664758,1.0663927,3.7238586,2.7850652,6.3660603,3.4334683,1.7383577,5.708061,1.3840765,7.785193,-2.9107106,7.838839,4.0148487,1.0808551,3.1342163
1393,Surprise,0.5478616,0.6498409,0.76981425,0.74456406,0.7115717,0.6621275,0.6425744,0.6439144,0.6323327,0.6195928,0.58900195,0.5109615,-501.51123,126.318726,0.35467198,29.718914,-13.115187,21.255646,2.9461472,6.0170674,-0.7423391,2.8530765,5.285585,1.7598448,4.5856843,1.3767077,7.3743296,0.21236984,9.296401,2.3927343,4.487106,0.8660592
1394,Surprise,0.49808297,0.5520755,0.59903955,0.59037465,0.62731516,0.601324,0.61353844,0.66996247,0.6029428,0.5304614,0.48677784,0.4907403,-471.896,130.26732,-9.927933,28.2992,-15.520637,13.990848,5.160505,2.46399,-1.5833043,1.0641629,0.05595738,-0.43012473,1.8746756,0.08964085,5.200627,-3.645478,6.8031297,3.1304998,7.1712737,3.8377674
1395,Joy,0.40961385,0.41742188,0.4267117,0.43800905,0.48718873,0.4278864,0.4257672,0.46702352,0.4807804,0.47055313,0.46288568,0.40504947,-351.84323,126.19101,-29.509638,36.210354,-15.94779,5.292561,-5.451846,-12.932883,-5.6915007,-1.0354775,-0.15608515,4.077718,-2.404472,-0.21269578,7.4863563,-7.0161276,3.4551616,2.0278673,3.5768178,1.5014495
1396,Joy,0.3334444,0.32455343,0.31245437,0.3323588,0.3940447,0.4476578,0.386384,0.34146446,0.3272322,0.36071804,0.42671642,0.43114382,-324.70163,125.67724,-35.21725,38.091373,-15.921479,-8.064732,-7.105666,-20.40264,-4.108243,2.1920679,-2.7324247,5.8211856,-1.537221,1.1361052,6.2483883,-9.21167,5.510027,3.0784395,-1.4245642,2.1512353
1397,Joy,0.4207397,0.41950914,0.3715296,0.41973126,0.5084943,0.5385208,0.4691198,0.4384206,0.4339984,0.40489,0.42806903,0.49468538,-329.8647,120.61505,-13.656663,21.098967,-16.85399,-7.805278,0.099128984,-13.75234,-6.9532824,2.831689,-0.8033256,4.318395,0.60450023,1.4274799,5.5842843,-4.59213,5.4392734,5.0107074,0.6151268,3.134172
1398,Joy,0.4330708,0.40404513,0.4627709,0.51584315,0.6244566,0.6346132,0.514745,0.42866334,0.43304566,0.502512,0.6035831,0.47134098,-335.67758,119.13502,-38.76837,4.336722,-19.429989,5.159655,2.69354,-2.3986382,-5.6595674,3.8479216,1.7094066,4.034658,2.599553,-2.3261302,5.6317163,0.5257523,10.557275,6.2559524,5.59578,2.084057
1399,Fear,0.480158,0.5043712,0.5971092,0.6921303,0.7097676,0.6415331,0.61103755,0.64596117,0.65927815,0.6061831,0.50893766,0.49889797,-426.23743,117.69399,13.254109,32.335667,-7.0768065,10.692628,1.7142477,3.3727598,0.4690439,4.3715944,4.2064877,-1.1095775,6.3302155,7.273624,7.282118,3.6764266,8.389681,3.5274448,5.650798,1.7504568
1400,Fear,0.4224573,0.46906683,0.53066826,0.5815196,0.52678496,0.45837244,0.41913092,0.47237948,0.55043685,0.5360092,0.43655956,0.3999874,-390.17984,114.66336,15.761963,24.83546,-10.272786,5.0792484,0.5237156,-0.49954444,-2.9849362,1.2444323,1.772899,-3.3502614,3.6025305,5.3811684,2.8329024,0.024804113,4.5129085,-0.6261703,0.7121126,-0.27049062
1401,Fear,0.4486107,0.47396386,0.5414403,0.67524844,0.74172544,0.61344045,0.55047303,0.4915926,0.59385,0.6891637,0.6448501,0.45346513,-464.8075,116.71854,8.503327,37.228477,-13.058072,20.88912,1.8144073,8.697765,-0.42456138,3.116278,3.0295386,-3.002408,5.6422467,2.1719553,8.152956,-2.168763,6.411046,-0.1821733,0.2583903,-0.6148375
1402,Fear,0.440612,0.47884047,0.52580225,0.63267684,0.6109351,0.5032651,0.4364718,0.4457932,0.4685131,0.49911672,0.43648475,0.38908958,-408.94736,112.09112,21.173418,26.657953,-13.111267,8.819622,0.07136892,2.282237,-3.0341513,1.52471,1.6811422,-3.315939,3.7981331,3.5259151,4.0941086,-0.36904773,5.319627,-0.19262078,1.3360294,1.4804817
1403,Anger,0.25787246,0.27484626,0.32323277,0.36806405,0.4519325,0.45732948,0.37955347,0.33483535,0.3250263,0.3483151,0.39312407,0.36036915,-359.60056,146.23175,-23.863848,24.877651,-19.287426,-2.0943718,-3.0501897,-14.355507,-4.9436097,0.9042433,-0.058359675,4.4528832,-5.4154363,-4.2639866,4.4803243,-5.541287,4.9348474,2.0197194,0.77410495,-0.3778965
1404,Anger,0.49605888,0.54754794,0.5533836,0.65413725,0.66198784,0.6160947,0.5788415,0.5537158,0.59455085,0.5474665,0.46498466,0.42015028,-427.50888,121.17849,18.757639,23.704927,-7.8613276,8.972146,6.2792387,2.7916405,1.5040591,4.6095905,1.9029677,-1.0169508,0.8018549,2.7765167,2.8126986,-0.71577924,6.4237065,1.004149,3.8542569,0.977474
1405,Anger,0.45910883,0.48311892,0.5233568,0.6005794,0.61630267,0.58933073,0.5377913,0.5547227,0.59178185,0.5865759,0.47376165,0.42454875,-411.67584,126.59011,33.63388,21.358547,-9.836651,-0.18345633,7.822677,4.212065,4.0012693,6.0701785,3.1390643,1.8060794,3.1525552,7.6722064,7.423304,2.9935877,5.5309625,3.0286627,4.603712,0.09028278
1406,Joy,0.40929565,0.41261163,0.53380126,0.64411813,0.63173306,0.670962,0.5868237,0.6323008,0.62534386,0.5105034,0.5232153,0.48804775,-429.39276,161.28996,-10.317573,33.42765,-7.373858,25.932056,0.79211414,4.766759,6.2358503,6.2216444,5.420684,3.4381473,4.178811,-0.18608586,7.034987,-3.0360284,4.1554375,-0.28952983,5.9860005,3.0765214
1407,Joy,0.49276143,0.48668742,0.5086328,0.5489775,0.60405433,0.5677971,0.50355136,0.49697703,0.5249028,0.49307573,0.55805016,0.52022874,-370.9081,150.5866,-14.944216,22.904465,-8.809741,19.978971,7.7423363,-0.21287404,1.581071,2.3101394,1.8185878,3.513539,5.3355017,2.4581418,4.093675,-0.41189253,4.0372343,-3.0837204,4.2493353,2.1041787
1408,Joy,0.3358674,0.3610942,0.35078394,0.38558695,0.44890413,0.46168986,0.4062541,0.43168926,0.40978253,0.42642775,0.49854773,0.40117237,-341.11978,150.00766,-29.100956,40.458714,-8.89083,4.9320226,-0.68098366,-2.6608815,4.060824,6.27127,-1.5753605,5.631257,2.1554234,-1.6462612,9.109352,-3.6441188,7.396005,2.4227257,2.2762249,4.100448
1409,Joy,0.33423486,0.3040751,0.33356607,0.3808771,0.47569877,0.4646714,0.39934698,0.4350317,0.46573794,0.46028838,0.48509032,0.4162423,-334.9367,150.49377,-29.632378,39.826153,-10.419615,9.846297,-2.874429,-4.2133307,-1.6552321,6.684354,0.16373461,1.4234498,2.174203,-1.6596001,9.102318,-4.4203296,5.9877315,2.133576,2.62861,1.7955524
1410,Joy,0.36847043,0.35086355,0.4381218,0.49990353,0.54306656,0.563654,0.4784072,0.48492715,0.46857566,0.44036114,0.45805392,0.44799072,-339.1933,149.54874,-17.380468,24.094025,-5.56255,6.5632496,5.2920465,-4.6703873,3.3372805,4.54202,-0.38449153,7.5252657,-1.113595,-1.8928651,7.6266932,-3.5793645,4.2931004,2.2417858,2.219891,3.0697873
1411,Joy,0.60765123,0.694661,0.82931674,0.8249356,0.83584815,0.7698186,0.7230434,0.7207205,0.6730294,0.64192003,0.605746,0.5620223,-451.06332,158.71097,-4.29502,28.60352,-1.0913055,26.339773,3.5867114,9.423806,7.2718925,8.327993,7.869207,2.1680784,5.71737,-1.0451498,5.6696286,-1.5757746,3.1789086,-0.0597422,5.3054695,4.8132277
1412,Joy,0.35939896,0.37275928,0.4224925,0.4411879,0.5591684,0.48581803,0.43239298,0.4419146,0.46661153,0.47165522,0.4679831,0.4056654,-345.41055,149.8013,-15.985104,27.452642,-7.0245533,9.1186,2.276529,-5.722905,0.8333019,4.956969,-1.6644025,3.2097533,1.9381063,0.2170646,7.120296,-2.791001,4.79861,2.37735,4.5882077,4.1854916
1413,Surprise,0.31882122,0.36428237,0.42964897,0.4910338,0.49175933,0.4842323,0.4642824,0.45878989,0.44035956,0.430525,0.45996174,0.39507815,-375.27283,148.44583,-17.23561,34.53047,0.5481116,10.602169,7.724054,-7.2122316,3.4900515,9.546373,-0.033088755,5.976354,-0.32375646,-1.640252,9.163273,-4.6361594,3.0079691,1.1295278,0.5594767,4.681278
1414,Joy,0.33685827,0.3675611,0.41773167,0.46604457,0.506574,0.5650033,0.64651537,0.5827848,0.48877677,0.45574114,0.44342208,0.3702092,-371.24054,142.95,-6.797625,16.765894,5.5776105,8.633133,7.0478115,-5.4337025,3.6556325,10.772019,-0.22236204,3.8690867,0.17904164,0.14643762,9.060821,-1.8897557,0.33409736,3.9412432,2.307378,3.8993084
1415,Joy,0.34940213,0.2569396,0.28608987,0.34191874,0.3399755,0.30194816,0.320679,0.36593267,0.43795198,0.42163855,0.46719542,0.45117566,-350.00208,136.44777,-19.15914,34.1984,3.3765948,1.1410587,12.898428,-7.099523,-2.883026,9.6894865,-5.9199347,3.586822,4.169963,-3.885599,9.13043,-1.1039048,-1.443921,2.8926883,1.9888504,-0.0340127
1416,Joy,0.40374216,0.3752268,0.40265626,0.50641084,0.61258453,0.6206301,0.4766558,0.43511894,0.44780537,0.4814986,0.5830333,0.523121,-372.51996,157.80154,-18.214088,25.263628,-3.595693,12.077843,2.738305,3.456707,0.57664824,2.780525,-3.0624998,2.4446905,3.3340638,-1.5771191,9.03303,-4.647459,1.2876654,3.501393,4.487552,1.6843928
1417,Joy,0.36530697,0.38093808,0.45142406,0.47935477,0.49657607,0.4329948,0.4141002,0.42732754,0.45439282,0.5089595,0.4705362,0.38989332,-345.00464,144.67938,-11.976763,16.72674,-3.679585,6.156747,7.2916045,-3.2605872,1.7377511,6.0391393,-2.080373,3.0923064,2.0904913,0.1701078,5.8449388,-1.414222,1.545335,2.3784645,3.622729,1.4423002
1418,Joy,0.36902177,0.40073305,0.49692884,0.5395978,0.55467945,0.5284041,0.50124246,0.50377387,0.47337618,0.4913627,0.5472342,0.50194466,-342.40076,147.76031,-10.108685,5.1202703,-5.8295455,2.7861476,12.145043,0.68727434,-0.47936025,9.8892355,-2.7972708,3.58708,3.3171387,-2.846767,7.4778595,-0.37872708,2.00743,3.2112799,2.2415204,1.809974
1419,Joy,0.39982605,0.4450262,0.5118287,0.58152986,0.5149346,0.43972194,0.42584905,0.4587829,0.51369774,0.53085285,0.44116327,0.39687446,-377.95212,112.30299,19.913492,28.926666,-13.541039,7.2751927,1.9407387,-1.1108471,-4.710662,3.2054625,0.7352509,-3.8253326,3.964582,3.2594101,2.2369664,-0.30336487,4.7566757,-1.6549867,2.9767113,-2.2594917
1420,Joy,0.4050745,0.43084988,0.47859278,0.56447697,0.53859836,0.47737476,0.40128466,0.39729536,0.4198607,0.46996424,0.4435458,0.40731367,-387.54315,124.12823,12.813197,18.6278,-14.51868,0.3074248,0.9454411,-2.094825,-2.8714778,3.4843218,0.2789706,0.37667754,3.8034375,3.8879266,5.6122456,-0.01978685,3.0026562,-1.017489,3.7166433,0.16399586
1421,Joy,0.40499142,0.41613743,0.4526657,0.5047996,0.5072966,0.44106472,0.41773385,0.43251777,0.45756245,0.48583257,0.43963826,0.42115888,-380.62598,124.24779,5.4299245,24.64553,-14.659557,0.005954794,-0.2818076,-2.2597554,-0.6449723,4.5281053,1.8576527,0.60884583,3.6682665,4.7256656,5.771629,-1.170566,5.9191027,-0.28970465,-0.6478064,-0.058843724
1422,Fear,0.27141842,0.26344353,0.28756574,0.31409267,0.35961676,0.39095393,0.38405693,0.3620119,0.32111585,0.26976904,0.3201835,0.32386568,-374.25848,138.18018,-25.853502,25.50387,-19.950327,-4.4602165,-1.2527142,-8.580974,-5.3282886,1.4118792,0.8687174,2.9729962,-2.1655197,-0.9818645,3.9862497,-6.064117,4.942544,3.630205,4.2685947,2.8318117
1423,Fear,0.25591758,0.30362117,0.4425633,0.52097166,0.55600387,0.42898723,0.40658996,0.47687566,0.42281407,0.4362379,0.46681067,0.33144653,-432.54358,127.9343,-15.132704,51.391525,-6.6222873,13.256896,-7.3989635,-3.897181,-3.9484286,3.6671965,5.4015107,7.125745,0.6751764,-2.0336962,10.723304,-3.990051,9.399535,4.0792036,2.563628,1.0013127
1424,Fear,0.37168154,0.4100101,0.5133194,0.5866892,0.5939283,0.54477394,0.45233536,0.4628134,0.48360705,0.4742054,0.48700213,0.4434174,-476.9425,130.14262,3.757012,37.768,-19.529688,22.44303,-6.1817813,4.3343153,-1.8237548,2.583669,1.5782688,-2.3422632,3.488319,-2.540188,5.3369274,-4.7802157,7.2872605,0.23173518,3.7482502,-0.5466807
1425,Surprise,0.45407838,0.45804906,0.5202292,0.5517415,0.58135504,0.5507431,0.48111412,0.4762831,0.503519,0.50009143,0.45573872,0.4513341,-396.7576,119.70356,14.057135,28.22359,-12.907307,6.7486806,2.3114307,-0.03476754,-0.65923005,4.392892,2.8300679,-1.1178619,5.3407545,4.8385873,4.0592327,-0.036898855,4.2984962,0.26544708,2.2369,0.24251403
1426,Sad,0.5882737,0.5131712,0.53707695,0.5678629,0.56067324,0.5470515,0.56130105,0.60395485,0.60787755,0.5497074,0.50343925,0.5365529,-464.11307,120.7034,19.693409,25.894129,-1.5434214,5.269965,2.0797634,3.9011307,6.706291,7.8663816,5.870098,0.20070747,3.7443762,1.3169453,2.6570816,7.047468,4.7038035,0.95380837,4.3696074,1.2164162
1427,Joy,0.5018395,0.43934083,0.47882897,0.53879464,0.5684881,0.56243837,0.5685413,0.5548616,0.6049048,0.56492144,0.5057903,0.48293477,-435.24127,137.0528,-14.624059,28.52258,0.12491443,20.85247,-2.5362644,-0.7553674,-2.8705692,10.336726,12.060706,3.0319953,13.38578,3.9419749,6.1471076,2.5901933,3.34865,-0.16708584,4.3860703,-0.27927342
1428,Joy,0.43484515,0.4272953,0.5303477,0.67969006,0.78018546,0.8094297,0.76226753,0.70193577,0.67303973,0.6193503,0.56888366,0.5173054,-493.95068,135.45041,-17.294937,40.36322,-8.011524,31.809908,-6.5302467,6.425654,-2.8002236,12.231013,12.109879,0.9373354,12.8452,1.997467,11.541833,2.3892088,7.2322025,-0.47442025,7.642996,0.08552637
1429,Joy,0.41390264,0.51847076,0.5866458,0.5764122,0.50122195,0.4984174,0.48323846,0.5272116,0.58314615,0.55434686,0.51631117,0.42945376,-424.81805,127.503395,-20.890944,33.877483,5.758023,18.52887,-3.296814,0.12736791,-4.4529324,8.832568,9.968645,0.5264936,10.803087,2.4417202,5.121615,2.522144,1.0748979,-2.0037115,5.750545,-1.7590166
